"Data_Zone","Intermediate_Zone","Council_area","Total_population","Working_age_population","Income_rate","Income_count","Employment_rate","Employment_count","CIF","ALCOHOL","DRUG","SMR","DEPRESS","LBWT","EMERG","Attendance","Attainment","no_qualifications","not_participating","University","drive_petrol","drive_GP","drive_post","drive_primary","drive_retail","drive_secondary","PT_GP","PT_post","PT_retail","Broadband","crime_count","crime_rate","overcrowded_count","nocentralheat_count","overcrowded_rate","nocentralheat_rate"
"S01012616","Crossford, Braidwood and Yieldshields","South Lanarkshire",941,556,0.06,54,0.07,41,80,68.52759402,120.2340977,144.2833142,0.221878225,0,106.8630554,0.86498,6.0714285714,80.66184553,0.010204082,0.142857,2.262505187,5.249898859,4.760350104,2.932047244,5.799735477,7.319259259,20.89150156,16.48462915,19.12443983,0.341288783,18.0768500948767,192.102551486468,51,6,0.054956897,0.006465517
"S01006873","Crathes and Torphins","Aberdeenshire",1068,525,0.02,17,0.03,16,40,10.62781101,0,94.87846906,0.156339371,0.071428571,61.71238979,0.91204,6.1785714286,47.38475282,0.018867925,0.198113,5.044863456,5.406847071,4.572475174,5.532841191,7.784793942,8.02715655,17.96693024,15.28796301,22.41970084,0.66179159,5.09955257270693,47.7486195946342,13,29,0.013612565,0.030366492
"S01007428","Alva","Clackmannanshire",819,500,0.17,143,0.11,55,115,81.20292134,79.25949439,98.14067028,0.244705882,0.090909091,103.6731934,0.79775,5.5161290323,106.4220252,0.043859649,0.085714,5.496992672,0.977282976,1.005538331,2.681030534,1.018187711,3.579265734,3.483878241,3.633416009,3.66777903,0,28.6534422403734,349.858879613839,105,12,0.11837655,0.013528749
"S01006685","Woodside","Aberdeen City",671,498,0.22,147,0.19,93,140,210.6691199,420.9559808,152.6940685,0.219546742,0.034482759,133.3459246,0.76613,5.8,132.2207587,0.112903226,0.068966,1.418469595,2.325814189,1.494452703,1.843097345,1.854601351,4.643251748,6.281074324,5.674179054,5.263486486,0,41.5187922826359,618.759944599641,133,20,0.17972973,0.027027027
"S01011602","Shawhead and Whifflet","North Lanarkshire",822,533,0.16,129,0.13,69,155,89.03890765,166.8319343,117.096734,0.205882353,0.046511628,139.8441902,0.70673,4.5416666667,181.5141893,0.08411215,0.075,3.691465798,4.790977199,2.545944625,3.542862319,3.994861564,5.732478261,14.52887622,9.101530945,12.17798046,0.226415094,52.2976915974146,636.224958606017,124,0,0.201954397,0
"S01007462","Alloa South and East","Clackmannanshire",721,504,0.19,137,0.17,83,150,124.9113146,245.4486108,102.6080862,0.257142857,0.083333333,108.614014,0.74675,5.380952381,103.8606959,0.106382979,0.053691,2.036867853,2.423738882,2.53068615,4.666830065,2.936254765,5.282586207,6.835730623,7.324218551,10.16664549,0.007672634,44.0035005834306,610.312074666166,96,5,0.124031008,0.006459948
"S01007630","Collin","Dumfries and Galloway",841,533,0.03,28,0.04,20,55,35.02139098,20.82490809,65.03196181,0.142857143,0.045454546,88.78295513,0.90761,6.05,70.49651956,0.011111111,0.079137,4.635710332,9.104670972,6.327444649,3.533356643,7.761368389,9.446125,24.00522448,19.80187116,22.30214022,0.441666667,9.01223380154055,107.160925107498,15,11,0.018541409,0.013597033
"S01012705","Eddlewood","South Lanarkshire",671,503,0.02,16,0.02,12,40,25.86976104,0,68.31367184,0.165007112,0,77.89134069,0.87967,6.1290322581,56.58611141,0.024390244,0.109375,1.619871795,3.234772436,2.628310897,2.95278481,7.828192308,7.412329545,7.537416667,6.929461538,16.97051282,0,7.02988614800759,104.767304739308,44,0,0.056410256,0
"S01010556","Nairn East","Highland",1016,545,0.19,195,0.14,76,135,128.6803369,156.6205971,175.1119846,0.264990329,0.060606061,103.0905436,0.76949,5.2162162162,133.0104641,0.02027027,0.024631,3.296189438,1.007347384,1.783435078,2.106803571,2.210479651,4.852247706,4.427250484,8.513028101,8.594353198,0,41.6316427211355,409.760263003303,109,7,0.117710583,0.007559395
"S01008348","Mearnskirk and South Kirkhill","East Renfrewshire",769,422,0.06,43,0.04,15,60,19.89716836,0,52.09880247,0.168421053,0,72.63125817,0.92308,6.4210526316,32.06419469,0.00952381,0.184783,3.480572207,2.318467302,5.26493188,3.312216981,2.522445504,3.870731707,6.076396458,12.91324251,6.896396458,0,3.02777777777778,39.3729229880075,21,12,0.028610354,0.016348774
"S01008257","IZ16","East Lothian",708,347,0.12,83,0.1,34,75,207.1963446,200.7164909,101.7622348,0.223495702,0.047619048,81.220102,0.77273,4.8888888889,72.60426325,0.064516129,0.030303,2.673459821,2.090070685,1.377265625,2.562990654,1.988880208,2.73980916,5.541979167,4.071049107,4.86703125,0.010845987,29.6248243559719,418.429722541976,51,6,0.079439252,0.009345794
"S01013218","IZ15","West Dunbartonshire",589,361,0.24,141,0.17,61,165,172.9864211,236.7127066,152.3806098,0.233788396,0.107142857,113.213629,0.69939,4.6153846154,166.4808316,0.136363636,0.061728,5.109211823,4.814018883,1.944220033,2.92114486,5.955135468,7.03775,11.83430213,6.375238095,12.98434319,0,14.0994020926756,239.378643339145,107,2,0.175697865,0.003284072
"S01006535","Braeside, Mannofield, Broomhill and Seafield East","Aberdeen City",1046,812,0.03,27,0.03,21,25,36.25200488,49.97668045,56.39427348,0.106161137,0.071428571,69.35288805,0.87069,5.8888888889,21.64128079,0,0.121951,3.117304913,2.301327071,1.380050578,2.070460993,3.559884393,5.036228814,8.559971098,4.466233141,6.447160405,0,15.1898020546229,145.217992874024,109,23,0.105009634,0.022157996
"S01006885","Howe of Alford","Aberdeenshire",879,531,0.08,67,0.05,28,60,53.83104731,0,107.0728419,0.145907473,0.093023256,67.91040208,0.88211,5.71875,42.81131937,0.030612245,0.085271,3.485146503,2.480727788,2.749456522,2.90047619,3.003965028,2.863214286,8.64918242,8.58307656,8.72436673,0.151364764,6.11946308724832,69.6184651564087,5,4,0.00965251,0.007722008
"S01012822","Westburn and Newton","South Lanarkshire",557,376,0.27,153,0.22,84,225,322.7742567,187.3136593,132.707806,0.238181818,0.04,132.4797022,0.67647,4.7777777778,199.0314681,0.046153846,0.045455,1.253190928,1.459667722,0.867078059,1.99904321,4.090949367,7.397088608,3.77806962,3.302531646,10.22303797,0,45.1921252371916,811.348747525882,137,3,0.289029536,0.006329114
"S01012935","West Mains","South Lanarkshire",851,567,0.09,80,0.08,45,105,62.72941822,52.72796193,93.58922158,0.221703617,0.074074074,109.5828611,0.87448,5.9032258065,80.16989844,0.024193548,0.0625,3.313117249,3.486617813,2.932370349,3.086005025,3.440893461,5.576120219,11.44245209,8.799650507,10.07322999,0,7.02988614800759,82.6073577909235,101,6,0.113866967,0.006764374
"S01010608","Inverness Drummond","Highland",699,436,0.3,208,0.2,86,160,207.3182644,143.593041,141.7857775,0.228898426,0.125,116.769671,0.64545,4.21875,155.1022929,0.046296296,0.04321,3.834323923,2.503127786,2.06243685,2.076172249,5.569869985,5.306035503,8.341783061,5.431976226,14.07303492,0.037267081,52.8011078414402,755.380655814595,80,13,0.118870728,0.019316493
"S01006870","Crathes and Torphins","Aberdeenshire",476,301,0.03,15,0.02,7,35,68.4615975,0,71.05985001,0.134042553,0,49.80509662,0.93421,6.05,37.39786778,0.011627907,0.142857,4.067716049,1.169778807,1.299233539,1.729493671,13.51058642,12.33265517,4.056975309,4.70723251,24.11653292,0.014218009,NA,NA,18,13,0.037267081,0.026915114
"S01009472","Kirkcaldy Linktown & Seafield","Fife",1013,585,0.29,296,0.19,112,140,146.5658924,601.1983402,131.5487913,0.201005025,0.048780488,126.4815184,0.69538,5.4666666667,108.902033,0.059259259,0.044304,1.957390841,2.042313632,1.587728967,1.683175287,3.915716187,3.845360577,7.483178914,6.389440895,11.7306017,0,45.3653273044908,447.831464012742,115,7,0.123390558,0.00751073
"S01011357","Overtown","North Lanarkshire",760,458,0.08,63,0.08,39,120,71.75920809,43.19550335,98.40454651,0.219974716,0.166666667,113.6496548,0.85616,5.6785714286,121.8586738,0.033333333,0.086957,1.555748239,5.881590376,1.502291667,4.128421053,8.099266432,4.148073394,12.31699237,5.240469484,15.15559566,0.130193906,9.05152354570637,119.098994022452,86,2,0.100938967,0.002347418
"S01009619","Buckhaven, Denbeath and Muiredge","Fife",554,326,0.22,124,0.2,64,180,68.4294476,111.9998301,102.6634904,0.267015707,0.214285714,100.5775353,0.79845,4.5714285714,133.2763263,0.104477612,0.073684,4.643463082,2.597841091,1.265963082,1.66088,3.638238363,3.381760563,9.67929374,4.108567416,8.601970305,0,12.0974206145309,218.364993042074,50,5,0.082101806,0.008210181
"S01006616","Cove South","Aberdeen City",747,597,0.02,16,0.03,18,35,103.4712222,16.11026639,114.3019999,0.153324288,0.057142857,92.6290812,0.88034,5.6,54.87266268,0.011904762,0.11236,3.434254442,1.734070431,1.813937183,2.71412,6.05313769,4.883615385,5.056167513,7.067639594,14.74009518,0.002967359,4.05061388123277,54.2250854248029,43,15,0.054568528,0.019035533
"S01010552","Nairn Rural","Highland",764,490,0.08,62,0.04,18,50,22.97407766,46.31403539,49.30592943,0.133069829,0,62.42554401,0.90909,5.8571428571,68.9814564,0,0.168,10.74022669,9.081063218,9.786609195,5.309783951,10.69690932,12.14357143,33.62431833,33.79892401,36.65544168,0.606648199,5.07702960013848,66.4532670175194,40,41,0.051085568,0.052362708
"S01013093","Forth","Stirling",554,404,0.02,9,0.01,6,20,55.05441399,0,69.98458807,0.160071942,0,60.70880144,0.89024,6.2222222222,28.11498149,0.022727273,0.03966,4.874973517,6.525942797,3.279782839,6.999147727,6.912537076,6.266774194,18.0731303,15.66292373,22.28962924,0.497716895,12.3239007400958,222.453081951187,9,9,0.019148936,0.019148936
"S01006850","Banchory-Devenick and Findon","Aberdeenshire",911,623,0.08,73,0.07,41,70,64.95255205,30.22611402,93.72793448,0.213822894,0.018867925,105.2985707,0.85714,4.8846153846,84.27065737,0.008064516,0.042945,2.429309176,2.622012513,2.219223149,2.848970037,3.627020334,4.074232955,13.91525287,12.22604015,11.72074035,0.024390244,12.2389261744966,134.346061190962,62,13,0.064650678,0.013555787
"S01011820","West Kirkwall","Orkney Islands",920,545,0.12,108,0.12,63,120,172.215643,34.416976,158.1751749,0.238410596,0.037037037,114.7765561,0.88318,5.8518518519,72.38510106,0.03968254,0.059783,1.847513021,1.788466797,2.656279297,2.935631068,2.36460612,4.777884615,7.543398438,7.426647135,7.051959635,0.013333333,9.22826086956522,100.307183364839,28,18,0.038888889,0.025
"S01011725","Westfield","North Lanarkshire",639,476,0.01,5,0.02,9,35,5.952778816,41.64556854,78.73343919,0.133126935,0.032258065,82.82895586,0.89714,6.0740740741,60.99171313,0.019230769,0.096552,3.626892744,5.009392744,3.871380126,4.738333333,7.521892744,4.673493151,15.7689511,11.92367508,15.28884069,0,5.02862419205909,78.6952142732253,22,4,0.034700315,0.006309148
"S01011446","Harthill and Salsburgh","North Lanarkshire",698,455,0.1,68,0.09,40,115,18.96588646,26.18840037,85.76373672,0.257495591,0.044444444,133.4022675,0.8254,5.375,141.9324632,0.078947368,0.088235,4.731430608,4.128032319,4.3984173,5.681800948,8.031040875,5.609115044,8.406777567,8.450204373,15.77315589,0.200421941,32.1831948291782,461.077289816307,63,9,0.120689655,0.017241379
"S01008414","South Thornliebank and Woodfarm","East Renfrewshire",452,254,0.05,24,0.04,10,55,69.26818901,0,50.57207487,0.135555556,0,69.20031599,0.93878,6,25.94931433,0.016129032,0.136986,2.782330786,3.457887555,2.665376638,2.739435028,2.916490175,2.659583333,9.409727074,5.829552402,6.637543668,0,6.05555555555556,133.972468043265,19,7,0.041484716,0.015283843
"S01009653","Largo","Fife",528,315,0.03,18,0.05,14,40,75.82624646,0,57.17760366,0.111111111,0.076923077,69.73411432,0.85714,6.1176470588,29.24625512,0,0.173913,8.129698113,7.320075472,7.454731132,2.894156627,8.196971698,13.41576389,14.65032075,13.46958962,14.86238208,0,NA,NA,6,5,0.011320755,0.009433962
"S01006721","Northfield","Aberdeen City",942,606,0.15,146,0.13,78,125,175.4556666,210.2347014,109.7522959,0.196242171,0.093023256,141.2996214,0.73567,5,141.5092646,0.031847134,0.086207,4.857835023,1.617494369,1.81861768,1.542640693,2.730329392,4.507232704,5.498536036,3.739853604,4.381469595,0,47.5947131044851,505.251731470118,139,11,0.156531532,0.012387387
"S01006718","Cummings Park","Aberdeen City",603,399,0.15,90,0.12,47,125,50.42980884,224.4190583,101.2696329,0.20893142,0.129032258,131.6476825,0.71676,4.7941176471,162.9706558,0.040322581,0.041096,3.164569378,2.953349282,1.106638756,1.629496403,3.757045455,3.250284553,11.75148325,3.21354067,12.06248804,0,32.4049110498622,537.394876448793,112,0,0.178628389,0
"S01007909","Cumnock South and Craigens","East Ayrshire",500,321,0.15,77,0.1,31,115,56.45226987,62.29515609,140.3599365,0.212723658,0,93.58986283,0.76757,5.4137931034,146.8574655,0,0.13,4.714060773,5.632214549,2.095943831,3.064615385,6.025612339,5.634208333,12.72402394,7.283047882,14.33041897,0,8.06809509832697,161.361901966539,80,2,0.14732965,0.003683241
"S01012540","Annbank, Mossblown and Tarbolton - the Coalfields","South Ayrshire",708,424,0.21,151,0.15,64,150,107.8887969,68.45392853,166.2530754,0.248571429,0.048780488,152.1187244,0.75556,5.2777777778,167.8786783,0.019607843,0.03268,1.657625523,1.451457462,1.411530683,2.270829268,10.35257671,13.44077586,4.651631799,4.397866109,18.27997908,0,10.0600375234522,142.090925472488,75,4,0.10460251,0.005578801
"S01007326","Whisky Isles","Argyll and Bute",788,455,0.04,31,0.05,21,55,102.9673725,0,96.72848762,0.183355007,0.111111111,104.8473576,0.86286,5.6206896552,98.31652777,0,0.095238,4.832513072,10.74961765,4.991088235,6.551956522,10.16588889,14.76610738,24.97472876,13.42943137,20.98541013,0.471766849,5.06310096153846,64.2525502733307,57,26,0.07480315,0.034120735
"S01012050","Johnstone North East","Renfrewshire",918,659,0.08,69,0.07,44,110,93.25790107,59.47626528,94.8696801,0.188803513,0.037037037,107.2551813,0.86742,5.7333333333,88.66809119,0.007575758,0.097297,3.351938175,3.661248773,2.663851816,3.146633166,2.963697252,6.273342857,10.15012267,9.525861138,9.359165849,0,5.04388531304857,54.9442844558667,69,8,0.067713445,0.007850834
"S01008333","Crookfur and Fruin","East Renfrewshire",1005,525,0.06,63,0.03,17,85,67.53021273,0,81.02284044,0.18495935,0.125,91.6736825,0.91061,6.32,48.29812566,0.010526316,0.204545,1.893719697,2.999608586,2.706505051,2.986913947,3.419063131,3.815684411,9.514972222,8.778005051,13.4797803,0,18.1666666666667,180.762852404643,22,1,0.023329799,0.001060445
"S01013059","King's Park and Torbrex","Stirling",1034,582,0.04,38,0.04,20,55,22.89196683,0,59.45644282,0.149312377,0.068965517,71.48138165,0.91765,5.6923076923,56.72392946,0.011627907,0.087248,3.120657895,3.012856226,1.972634788,3.519903846,5.451562901,4.391115702,9.592991014,5.286508344,12.76716945,0.03202847,39.02568567697,377.424426276305,21,6,0.026957638,0.007702182
"S01012013","Rannoch and Aberfeldy","Perth and Kinross",772,450,0.05,37,0.04,17,55,101.3062749,24.21637833,85.24088801,0.169050715,0,70.38666171,0.78767,5.2727272727,53.29344562,0.012048193,0.089552,6.682860512,8.000495283,3.844646226,4.118403361,7.441283693,8.450580357,21.95203841,14.43411051,19.5775219,0.47257384,8.22990420658059,106.604976769179,21,22,0.028455285,0.029810298
"S01007666","Annan East","Dumfries and Galloway",491,319,0.05,24,0.05,17,105,26.47142152,66.23893668,92.58794638,0.144050104,0,74.6940584,0.87387,5.9444444444,91.84792357,0.022222222,0.081633,3.367647059,4.097593137,3.12722549,2.58125,3.647176471,5.049777778,14.93412255,10.86891667,12.75714706,0.353488372,3.00407793384685,61.1828499765143,10,0,0.019920319,0
"S01009647","Leven West","Fife",601,344,0.31,184,0.29,98,170,162.84005,275.9332413,154.2408332,0.319185059,0.128205128,129.0189642,0.7037,5.7142857143,133.1645447,0.066666667,0.011765,2.609348739,1.891684874,2.027735294,3.217423313,3.332197479,8.07025641,6.043130252,5.81687395,8.867462185,0,35.2841434590484,587.09057336187,50,0,0.088967972,0
"S01006791","East Cairngorms","Aberdeenshire",570,359,0.07,40,0.06,23,45,5.953730792,0,87.99866176,0.132246377,0,62.52557685,0.80328,5.6363636364,75.13200116,0,0.103448,12.03560168,6.867952425,4.153036381,5.819744898,24.53482276,27.131,22.12935868,17.46441465,61.89079991,0.774011299,5.09955257270693,89.4658346088936,20,27,0.037807183,0.051039698
"S01009120","Carronshore","Falkirk",504,341,0.14,70,0.1,35,125,78.59425853,53.56634292,129.6201136,0.219230769,0.111111111,119.7782596,0.71223,5.4074074074,154.4543308,0.061728395,0.042254,3.648495283,4.488669811,2.026603774,2.717304688,5.017216981,6.578846154,10.55648113,6.414283019,10.70026415,0,11.2657657657658,223.527098527099,44,4,0.083018868,0.00754717
"S01011080","Buckie West and Mains of Buckie","Moray",956,572,0.11,103,0.11,63,100,64.71945835,31.85720215,75.71831576,0.158780231,0,72.57150765,0.84118,5.1923076923,124.750419,0.038461538,0.027586,3.367329082,2.607721939,2.521997449,1.551576923,3.286380102,3.236466165,9.174071429,7.36422449,8.416336735,0.07480315,12.2838046272494,128.491680201353,67,8,0.069286453,0.008273009
"S01011323","Largs Central and Cumbrae","North Ayrshire",917,548,0.14,126,0.12,66,115,149.7939397,243.3998889,156.6278323,0.180170576,0.047619048,107.4597528,0.80272,5.6666666667,98.66774899,0.04375,0.090323,3.538877497,1.698112513,0.926606204,2.710316456,3.173593586,2.49825431,7.705704522,3.776603575,9.208901157,0.070866142,11.0308468872686,120.292768672504,90,5,0.098146129,0.005452563
"S01012329","Cheviot East","Scottish Borders",841,478,0.07,58,0.08,36,60,19.85998477,0,75.07765001,0.171328671,0.055555556,69.06400602,0.88095,5.68,76.29765706,0.030927835,0.157895,14.28654633,16.79406137,5.105505415,5.968481481,16.78498195,18.74127273,40.1559627,13.4571089,35.98081829,0.53814433,5.15200368493782,61.2604480967636,16,31,0.019253911,0.037304452
"S01010982","Bonnyrigg North","Midlothian",1274,684,0.06,82,0.07,47,75,64.58194979,46.37357337,122.9783849,0.185783522,0,96.41662746,0.78182,6.2941176471,59.60533711,0,0.317647,4.799353377,2.715842257,3.933877677,3.896936508,3.184505766,4.535968992,8.103657331,11.68710461,7.533972405,0.110655738,30.7351225204201,241.248999375354,60,0,0.057251908,0
"S01011404","Wishaw North","North Lanarkshire",927,606,0.24,219,0.17,105,190,168.7883641,85.25410744,176.2445367,0.250817884,0.03030303,155.9187659,0.70115,4.3888888889,142.7432776,0.067567568,0.055556,1.737389069,2.751755952,2.518187229,2.298020305,4.94303842,2.963833333,7.193441558,6.767943723,10.2307197,0.003913894,38.2175438596491,412.271239046916,106,0,0.114718615,0
"S01007791","Fintry","Dundee City",587,391,0.04,25,0.05,21,85,50.98690145,46.01658579,175.7357581,0.241007194,0.125,90.2155169,0.89706,5.4285714286,92.52352013,0.026666667,0.098765,3.905492048,3.339473161,2.394850895,4.243790323,6.862321074,2.737209302,14.71949801,11.41075547,21.86332505,0.091891892,17.3762941806498,296.018640215499,17,4,0.036324786,0.008547009
"S01009175","Falkirk - Lochgreen and Lionthorn","Falkirk",841,612,0.02,21,0.02,13,35,25.45175957,0,72.82289924,0.153012048,0.041666667,55.79516041,0.90945,6.1081081081,25.09333837,0.006134969,0.11399,6.673127948,5.087113797,4.822494104,3.492860963,6.390916863,7.789736842,18.90531545,20.03797465,20.92989387,0,9.21744471744472,109.601007341792,5,4,0.005896226,0.004716981
"S01011223","Irvine East","North Ayrshire",752,486,0.12,92,0.11,52,115,104.5662676,169.6437481,119.1282825,0.256480218,0,140.4680926,0.8022,6.05,106.5948041,0.02970297,0.064286,3.377660176,2.686878141,3.042977387,2.134085366,5.15615892,4.998507463,8.385012563,8.499478643,17.98232098,0,16.0448681996635,213.362609038078,101,0,0.126884422,0
"S01013300","Pumpherston and Uphall Station","West Lothian",605,379,0.13,78,0.11,42,130,87.19501451,78.64421471,87.36384091,0.192118227,0.074074074,130.7001813,0.67308,5.1111111111,114.4379493,0,0.076087,5.754945652,5.287133152,1.769900362,4.118297872,5.952327899,7.319,17.24817935,7.707155797,24.76320199,0.141891892,23.4927565802897,388.310026120492,52,10,0.094202899,0.018115942
"S01007357","Cowal North","Argyll and Bute",732,383,0.08,60,0.07,26,85,26.19786167,0,78.8393769,0.194109772,0.142857143,69.82072196,0.87662,6.1538461538,77.90838233,0,0.091667,4.036572229,4.566706102,2.332998132,5.685092593,25.01962951,27.97330739,15.88714508,11.3038792,41.79894458,0.40858209,8.10096153846154,110.668873476251,62,33,0.078184111,0.041614124
"S01012475","Holmston and Forehill","South Ayrshire",660,358,0.06,41,0.05,17,65,5.368827954,82.77691264,81.06998042,0.17443609,0,93.43788462,0.79245,6.2352941176,60.67905514,0.013888889,0.111111,1.35634127,3.538087302,2.549246032,2.005895522,4.49734127,2.976505376,7.809619048,5.748587302,9.030222222,0,9.05403377110694,137.182329865257,25,1,0.03968254,0.001587302
"S01010871","Greenock West and Central","Inverclyde",851,515,0.09,78,0.07,34,70,135.2350322,72.41083067,95.88951963,0.203069658,0,83.91530742,0.88764,5.9047619048,60.02191447,0,0.103448,2.905902004,2.173179287,1.837093541,1.825965909,3.777764477,2.009008621,8.696497773,5.360523385,7.049187082,0,12.0651878678135,141.77659069111,115,21,0.134818288,0.024618992
"S01007918","Cumnock North","East Ayrshire",804,517,0.19,154,0.16,82,150,150.1430465,261.0563198,157.2364378,0.227326266,0.083333333,159.9562951,0.77914,5.5357142857,127.7203896,0.068965517,0.090323,1.563712039,1.89462039,1.682852495,2.217113821,2.676862798,2.884409449,6.665531453,6.486621475,7.082491866,0.134790528,73.6213677722336,915.688653883503,83,11,0.092017738,0.012195122
"S01011140","Lossiemouth West","Moray",513,348,0.15,78,0.13,44,145,44.63484954,177.8462471,156.5118826,0.203094778,0.037037037,84.16520564,0.77698,5.7647058824,118.3943012,0.055555556,0.085366,3.72014432,1.744013035,3.471727188,3.150137615,3.790884544,2.090851064,3.277486034,8.493463687,9.802486034,0,8.1892030848329,159.633588398302,55,3,0.102420857,0.005586592
"S01010969","Loanhead","Midlothian",628,341,0.12,74,0.13,45,105,225.4826346,96.17901368,148.2709896,0.280201342,0,96.21230687,0.77647,6,85.69514242,0.014705882,0.068182,3.591472995,1.621918985,2.473477905,1.60196,2.41643617,6.916518987,6.076923077,6.214689034,7.246121113,0.00286533,6.14702450408401,97.8825557975161,46,0,0.085501859,0
"S01011465","Carfin and Cleekhimin","North Lanarkshire",511,325,0.31,158,0.19,63,180,124.0921733,84.34193159,158.0063802,0.232741617,0,159.1474931,0.59278,4.6551724138,210.6324504,0.104347826,0.094203,4.157563985,2.732568556,2.964753199,3.719387097,7.374771481,2.14,6.141361974,7.569140768,15.69428702,0,51.2919667590028,1003.75668804311,131,10,0.239488117,0.018281536
"S01006966","Ellon West","Aberdeenshire",558,368,0.1,58,0.09,32,85,64.27539603,54.87066782,95.0947313,0.182468694,0.083333333,84.2555197,0.81818,5.4583333333,100.2636785,0.032608696,0.054264,3.291740033,4.77733804,1.537508306,2.391923077,4.532732558,6.835606061,10.71607973,5.061777409,10.15780731,0.023529412,14.2787472035794,255.891526945868,41,9,0.068106312,0.014950166
"S01008005","Altonhill South, Longpark and Hillhead","East Ayrshire",790,527,0.12,94,0.07,35,85,25.26004241,15.16593735,127.9087411,0.14861461,0,147.2028747,0.86813,5,82.05095976,0,0.086957,4.086207965,3.095977876,3.271747788,4.570072674,6.282955752,7.448445946,15.6460354,17.17780531,23.25093363,0,12.1021426474905,153.191679082158,44,1,0.077876106,0.001769912
"S01009103","Stenhousemuir East","Falkirk",546,344,0.03,19,0.06,19,70,37.21066933,65.41338388,50.09049722,0.196721312,0.272727273,85.21290786,0.90566,6.2666666667,64.85525379,0.057971014,0.12,4.516539474,2.81302193,4.597241228,3.8746875,5.008877193,5.616119403,10.01728947,12.35441228,13.25575439,0,3.07248157248157,56.2725562725563,7,5,0.012280702,0.00877193
"S01007863","Ardler and St Marys","Dundee City",911,543,0.33,298,0.23,123,195,79.63331268,503.5975107,140.5299739,0.25862069,0.105263158,134.5130489,0.75932,4.3157894737,209.8529047,0.156626506,0.028846,4.801986034,4.282505587,2.357413408,2.275349162,4.619941341,5.435562914,15.98589106,6.078877095,14.32168715,0.002164502,53.1510174937522,583.435976879827,172,19,0.192178771,0.02122905
"S01013138","IZ03","West Dunbartonshire",692,425,0.4,279,0.29,121,260,248.1655122,244.4633875,149.6118093,0.283667622,0.065217391,170.0851064,0.57769,4.6176470588,204.3697801,0.133333333,0.016129,1.435081676,3.787709517,3.294470881,3.610045662,3.549833097,3.179329268,7.728139205,11.19142045,9.135333807,0,39.2769058295964,567.58534435833,116,7,0.164772727,0.009943182
"S01011672","Drumgelloch","North Lanarkshire",599,383,0.15,89,0.11,41,110,134.7551154,0,70.04945724,0.220168067,0,104.7253563,0.64138,5.1666666667,138.2396185,0.037593985,0.131387,1.502727649,1.182466887,3.31281043,2.655517241,3.730604305,3.642669903,4.515496689,9.451084437,9.762346854,0,36.2060941828255,604.442306891911,73,3,0.123519459,0.005076142
"S01011379","Muirhouse and Knowetop","North Lanarkshire",1162,768,0.02,19,0.03,20,55,38.32547367,0,59.5990822,0.128703704,0,87.20161725,0.89247,6.275862069,42.47915386,0.017241379,0.146497,3.064678492,3.191574279,4.259783814,3.749837278,6.041028271,4.562832618,11.80986973,14.92944845,19.43199557,0,9.05152354570637,77.8960718219137,23,3,0.025498891,0.003325942
"S01007049","New Pitsligo","Aberdeenshire",958,570,0.15,143,0.11,64,105,77.74564407,15.93612109,124.0657472,0.187182096,0.043478261,84.75969604,0.79649,5.2222222222,142.6925811,0.047244094,0.042254,10.42727249,0.969970899,0.866148148,1.298963636,18.11696032,14.01403614,4.551349206,3.354915344,28.65891005,0,22.4380313199105,234.217445928085,73,16,0.077248677,0.016931217
"S01011477","Ladywell","North Lanarkshire",797,446,0.02,15,0.04,16,50,37.37914955,0,73.97455458,0.147601476,0.043478261,77.56552835,0.8607,5.9333333333,60.54583084,0,0.141844,1.967264982,4.034770858,4.087291422,4.024538462,4.07166275,3.30697861,13.16690364,12.38147474,15.54237955,0.006042296,4.02289935364728,50.4755251398654,26,0,0.030552291,0
"S01013180","IZ10","West Dunbartonshire",386,273,0.03,12,0.05,13,65,0,36.02648453,105.5347773,0.165413534,0.083333333,83.75796594,0.85393,6.1333333333,72.15241614,0,0.101449,3.028306452,5.67453341,1.911451613,3.96952381,4.112067972,4.467440476,16.98710253,8.537384793,12.60020737,0,3.02130044843049,78.2720323427589,24,6,0.055299539,0.013824885
"S01012067","Paisley Ferguslie","Renfrewshire",530,351,0.48,253,0.35,121,290,330.4984449,242.072108,142.4060386,0.299424184,0.135135135,192.9189884,0.66304,4.2352941176,280.9242331,0.096774194,0.025,4.095060861,1.127771536,1.176774345,1.465265957,4.699911049,4.391034483,4.512116105,4.808970037,17.46505618,0.01532567,34.2984201287302,647.140002428873,142,4,0.265917603,0.007490637
"S01007218","Montrose North","Angus",855,485,0.03,27,0.03,13,35,7.917238905,19.29994045,40.53641725,0.134549601,0.043478261,64.90211181,0.84889,5.8611111111,78.32886527,0,0.147059,1.790156963,5.340916096,3.801295662,2.940975,4.236572489,5.07722973,17.92831621,7.307291667,7.596155822,0.008130081,5.12162675788673,59.9020673437045,17,4,0.019406393,0.00456621
"S01011018","Pathhead and Rural East Midlothian","Midlothian",832,507,0.11,91,0.07,35,80,89.04428164,120.7348413,76.74511179,0.1863581,0.038461539,69.07785825,0.86574,5.2857142857,103.966437,0.05982906,0.0625,7.575340116,2.263709302,1.754383721,2.591673729,10.46965698,7.997038462,6.84922093,4.875494186,17.96046512,0.022670025,16.392065344224,197.020016156539,86,19,0.1,0.022093023
